anio,region_code,region_name,indicador,unidad,valor,unidad_original,dimension,agregacion
2024,03,Atacama,facturas_compra_interregional,unidades,2877022.0,miles de unidades,conteo,total
2024,03,Atacama,facturas_venta_interregional,unidades,1048521.9999999999,miles de unidades,conteo,total
2024,03,Atacama,venta_interregional,pesos,2107396231379.78,miles de millones de pesos,dinero,total
2024,03,Atacama,venta_intrarregional,pesos,1310659075396.734,miles de millones de pesos,dinero,total
2024,04,Coquimbo,compra_interregional,pesos,4653214369800.28,miles de millones de pesos,dinero,total
2024,04,Coquimbo,compra_intrarregional,pesos,2858149893771.9,miles de millones de pesos,dinero,total
2024,04,Coquimbo,facturas_compra_interregional,unidades,6719130.0,miles de unidades,conteo,total
2024,04,Coquimbo,facturas_venta_interregional,unidades,2534820.0,miles de unidades,conteo,total
2024,04,Coquimbo,venta_interregional,pesos,3057498072555.7197,miles de millones de pesos,dinero,total
2024,04,Coquimbo,venta_intrarregional,pesos,2858149893771.9,miles de millones de pesos,dinero,total
2024,05,Valparaíso,compra_interregional,pesos,12164670872393.95,miles de millones de pesos,dinero,total
2024,05,Valparaíso,compra_intrarregional,pesos,7972499400527.77,miles de millones de pesos,dinero,total
2024,05,Valparaíso,facturas_compra_interregional,unidades,17364516.0,miles de unidades,conteo,total
2024,05,Valparaíso,facturas_venta_interregional,unidades,8851482.0,miles de unidades,conteo,total
2024,05,Valparaíso,venta_interregional,pesos,19732266000954.7,miles de millones de pesos,dinero,total
2024,05,Valparaíso,venta_intrarregional,pesos,7972499400527.77,miles de millones de pesos,dinero,total
2024,06,O'Higgins,compra_interregional,pesos,9396132846755.7,miles de millones de pesos,dinero,total
2024,06,O'Higgins,compra_intrarregional,pesos,6069613003300.59,miles de millones de pesos,dinero,total
2024,06,O'Higgins,facturas_compra_interregional,unidades,9826543.0,miles de unidades,conteo,total
2024,06,O'Higgins,facturas_venta_interregional,unidades,3700667.0000000005,miles de unidades,conteo,total
2024,06,O'Higgins,venta_interregional,pesos,6488481421952.88,miles de millones de pesos,dinero,total
2024,06,O'Higgins,venta_intrarregional,pesos,6069613003300.59,miles de millones de pesos,dinero,total
2024,07,Maule,compra_interregional,pesos,7143194728777.26,miles de millones de pesos,dinero,total
2024,07,Maule,compra_intrarregional,pesos,6262398708666.88,miles de millones de pesos,dinero,total
2024,07,Maule,facturas_compra_interregional,unidades,9144489.0,miles de unidades,conteo,total
2024,07,Maule,facturas_venta_interregional,unidades,6493084.0,miles de unidades,conteo,total
2024,07,Maule,venta_interregional,pesos,6491885007105.63,miles de millones de pesos,dinero,total
2024,07,Maule,venta_intrarregional,pesos,6262398708666.88,miles de millones de pesos,dinero,total
2024,08,Biobío,compra_interregional,pesos,10033150171804.15,miles de millones de pesos,dinero,total
2024,08,Biobío,compra_intrarregional,pesos,8226507894511.92,miles de millones de pesos,dinero,total
2024,08,Biobío,facturas_compra_interregional,unidades,13984957.0,miles de unidades,conteo,total
2024,08,Biobío,facturas_venta_interregional,unidades,5605451.0,miles de unidades,conteo,total
2024,08,Biobío,venta_interregional,pesos,11297822656728.36,miles de millones de pesos,dinero,total
2024,08,Biobío,venta_intrarregional,pesos,8226507894511.92,miles de millones de pesos,dinero,total
2024,09,La Araucanía,compra_interregional,pesos,4803308741526.7,miles de millones de pesos,dinero,total
2024,09,La Araucanía,compra_intrarregional,pesos,4375248657931.21,miles de millones de pesos,dinero,total
2024,09,La Araucanía,facturas_compra_interregional,unidades,8332505.000000001,miles de unidades,conteo,total
2024,09,La Araucanía,facturas_venta_interregional,unidades,3916963.0,miles de unidades,conteo,total
2024,09,La Araucanía,venta_interregional,pesos,4075518127321.99,miles de millones de pesos,dinero,total
2024,09,La Araucanía,venta_intrarregional,pesos,4375248657931.21,miles de millones de pesos,dinero,total
2024,10,Los Lagos,compra_interregional,pesos,9673654940130.04,miles de millones de pesos,dinero,total
2024,10,Los Lagos,compra_intrarregional,pesos,9588228820839.229,miles de millones de pesos,dinero,total
2024,10,Los Lagos,facturas_compra_interregional,unidades,8807438.0,miles de unidades,conteo,total
2024,10,Los Lagos,facturas_venta_interregional,unidades,4546367.0,miles de unidades,conteo,total
2024,10,Los Lagos,venta_interregional,pesos,5178199282418.61,miles de millones de pesos,dinero,total
2024,10,Los Lagos,venta_intrarregional,pesos,9588228820839.229,miles de millones de pesos,dinero,total
2024,11,Aysén,compra_interregional,pesos,538179847467.54407,miles de millones de pesos,dinero,total
2024,11,Aysén,compra_intrarregional,pesos,463365562064.62396,miles de millones de pesos,dinero,total
2024,11,Aysén,facturas_compra_interregional,unidades,1251228.0,miles de unidades,conteo,total
2024,11,Aysén,facturas_venta_interregional,unidades,366630.0,miles de unidades,conteo,total
2024,11,Aysén,venta_interregional,pesos,360806117045.498,miles de millones de pesos,dinero,total
2024,11,Aysén,venta_intrarregional,pesos,463365562064.62396,miles de millones de pesos,dinero,total
2024,12,Magallanes,compra_interregional,pesos,1588037102039.27,miles de millones de pesos,dinero,total
2024,12,Magallanes,compra_intrarregional,pesos,1157035751936.6702,miles de millones de pesos,dinero,total
2024,12,Magallanes,facturas_compra_interregional,unidades,1695950.0,miles de unidades,conteo,total
2024,12,Magallanes,facturas_venta_interregional,unidades,433135.0,miles de unidades,conteo,total
2024,12,Magallanes,venta_interregional,pesos,908077496198.019,miles de millones de pesos,dinero,total
2024,12,Magallanes,venta_intrarregional,pesos,1157035751936.6702,miles de millones de pesos,dinero,total
2024,13,Metropolitana de Santiago,compra_interregional,pesos,63125632305909.8,miles de millones de pesos,dinero,total
2024,13,Metropolitana de Santiago,compra_intrarregional,pesos,224129405550193.0,miles de millones de pesos,dinero,total
2024,13,Metropolitana de Santiago,facturas_compra_interregional,unidades,32486080.0,miles de unidades,conteo,total
2024,13,Metropolitana de Santiago,facturas_venta_interregional,unidades,85432278.0,miles de unidades,conteo,total
2024,13,Metropolitana de Santiago,venta_interregional,pesos,70007047682453.11,miles de millones de pesos,dinero,total
2024,13,Metropolitana de Santiago,venta_intrarregional,pesos,224129405550193.0,miles de millones de pesos,dinero,total
2024,14,Los Ríos,compra_interregional,pesos,2838142594788.41,miles de millones de pesos,dinero,total
2024,14,Los Ríos,compra_intrarregional,pesos,1482745649965.95,miles de millones de pesos,dinero,total
2024,14,Los Ríos,facturas_compra_interregional,unidades,4540846.0,miles de unidades,conteo,total
2024,14,Los Ríos,facturas_venta_interregional,unidades,2222090.0,miles de unidades,conteo,total
2024,14,Los Ríos,venta_interregional,pesos,2412141974736.94,miles de millones de pesos,dinero,total
2024,14,Los Ríos,venta_intrarregional,pesos,1482745649965.95,miles de millones de pesos,dinero,total
2024,15,Arica y Parinacota,compra_interregional,pesos,1239268036841.001,miles de millones de pesos,dinero,total
2024,15,Arica y Parinacota,compra_intrarregional,pesos,566574406872.777,miles de millones de pesos,dinero,total
2024,15,Arica y Parinacota,facturas_compra_interregional,unidades,1593231.0,miles de unidades,conteo,total
2024,15,Arica y Parinacota,facturas_venta_interregional,unidades,569498.0,miles de unidades,conteo,total
2024,15,Arica y Parinacota,venta_interregional,pesos,527401839329.00006,miles de millones de pesos,dinero,total
2024,15,Arica y Parinacota,venta_intrarregional,pesos,566574406872.777,miles de millones de pesos,dinero,total
2024,16,Ñuble,compra_interregional,pesos,2763576043651.5,miles de millones de pesos,dinero,total
2024,16,Ñuble,compra_intrarregional,pesos,1919852594063.3699,miles de millones de pesos,dinero,total
2024,16,Ñuble,facturas_compra_interregional,unidades,4260206.0,miles de unidades,conteo,total
2024,16,Ñuble,facturas_venta_interregional,unidades,2322642.0,miles de unidades,conteo,total
2024,16,Ñuble,venta_interregional,pesos,2267038950680.52,miles de millones de pesos,dinero,total
2024,16,Ñuble,venta_intrarregional,pesos,1919852594063.3699,miles de millones de pesos,dinero,total
2025,01,Tarapacá,compra_interregional,pesos,4265039690778.38,miles de millones de pesos,dinero,total
2025,01,Tarapacá,compra_intrarregional,pesos,1844518463221.57,miles de millones de pesos,dinero,total
2025,01,Tarapacá,facturas_compra_interregional,unidades,2844990.0,miles de unidades,conteo,total
2025,01,Tarapacá,facturas_venta_interregional,unidades,1176576.0,miles de unidades,conteo,total
2025,01,Tarapacá,venta_interregional,pesos,1971124789228.85,miles de millones de pesos,dinero,total
2025,01,Tarapacá,venta_intrarregional,pesos,1844518463221.57,miles de millones de pesos,dinero,total
2025,02,Antofagasta,compra_interregional,pesos,9590002089486.35,miles de millones de pesos,dinero,total
2025,02,Antofagasta,compra_intrarregional,pesos,4303330382714.09,miles de millones de pesos,dinero,total
2025,02,Antofagasta,facturas_compra_interregional,unidades,6422175.0,miles de unidades,conteo,total
2025,02,Antofagasta,facturas_venta_interregional,unidades,2853542.0,miles de unidades,conteo,total
2025,02,Antofagasta,venta_interregional,pesos,9822451832512.879,miles de millones de pesos,dinero,total
2025,02,Antofagasta,venta_intrarregional,pesos,4303330382714.09,miles de millones de pesos,dinero,total
2025,03,Atacama,compra_interregional,pesos,2774675950988.2197,miles de millones de pesos,dinero,total
2025,03,Atacama,compra_intrarregional,pesos,1670901076118.96,miles de millones de pesos,dinero,total
2025,03,Atacama,facturas_compra_interregional,unidades,3019842.0,miles de unidades,conteo,total
2025,03,Atacama,facturas_venta_interregional,unidades,1116048.0,miles de unidades,conteo,total
2025,03,Atacama,venta_interregional,pesos,2167430134610.99,miles de millones de pesos,dinero,total
2025,03,Atacama,venta_intrarregional,pesos,1670901076118.96,miles de millones de pesos,dinero,total
2025,04,Coquimbo,compra_interregional,pesos,5050477886565.9,miles de millones de pesos,dinero,total
2025,04,Coquimbo,compra_intrarregional,pesos,3129432631907.3,miles de millones de pesos,dinero,total
2025,04,Coquimbo,facturas_compra_interregional,unidades,7117034.000000001,miles de unidades,conteo,total
2025,04,Coquimbo,facturas_venta_interregional,unidades,2711877.0,miles de unidades,conteo,total
2025,04,Coquimbo,venta_interregional,pesos,3568232377441.4097,miles de millones de pesos,dinero,total
2025,04,Coquimbo,venta_intrarregional,pesos,3129432631907.3,miles de millones de pesos,dinero,total
2025,05,Valparaíso,compra_interregional,pesos,13142045425788.871,miles de millones de pesos,dinero,total
2025,05,Valparaíso,compra_intrarregional,pesos,8575042241341.42,miles de millones de pesos,dinero,total
2025,05,Valparaíso,facturas_compra_interregional,unidades,18313628.0,miles de unidades,conteo,total
2025,05,Valparaíso,facturas_venta_interregional,unidades,9353151.0,miles de unidades,conteo,total
2025,05,Valparaíso,venta_interregional,pesos,20027750879056.0,miles de millones de pesos,dinero,total
2025,05,Valparaíso,venta_intrarregional,pesos,8575042241341.42,miles de millones de pesos,dinero,total
2025,06,O'Higgins,compra_interregional,pesos,9780456949520.34,miles de millones de pesos,dinero,total
2025,06,O'Higgins,compra_intrarregional,pesos,6076147450870.931,miles de millones de pesos,dinero,total
2025,06,O'Higgins,facturas_compra_interregional,unidades,10289763.0,miles de unidades,conteo,total
2025,06,O'Higgins,facturas_venta_interregional,unidades,3802019.0,miles de unidades,conteo,total
2025,06,O'Higgins,venta_interregional,pesos,7101479509067.51,miles de millones de pesos,dinero,total
2025,06,O'Higgins,venta_intrarregional,pesos,6076147450870.931,miles de millones de pesos,dinero,total
2025,07,Maule,compra_interregional,pesos,7436378412946.49,miles de millones de pesos,dinero,total
2025,07,Maule,compra_intrarregional,pesos,6563026004638.46,miles de millones de pesos,dinero,total
2025,07,Maule,facturas_compra_interregional,unidades,9483129.0,miles de unidades,conteo,total
2025,07,Maule,facturas_venta_interregional,unidades,7018814.0,miles de unidades,conteo,total
2025,07,Maule,venta_interregional,pesos,6671016315011.09,miles de millones de pesos,dinero,total
2025,07,Maule,venta_intrarregional,pesos,6563026004638.46,miles de millones de pesos,dinero,total
2025,08,Biobío,compra_interregional,pesos,10352863757760.45,miles de millones de pesos,dinero,total
2025,08,Biobío,compra_intrarregional,pesos,8363851458112.211,miles de millones de pesos,dinero,total
2025,08,Biobío,facturas_compra_interregional,unidades,14836625.0,miles de unidades,conteo,total
2025,08,Biobío,facturas_venta_interregional,unidades,5866662.0,miles de unidades,conteo,total
2025,08,Biobío,venta_interregional,pesos,11720408216820.94,miles de millones de pesos,dinero,total
2025,08,Biobío,venta_intrarregional,pesos,8363851458112.211,miles de millones de pesos,dinero,total
2025,09,La Araucanía,compra_interregional,pesos,4987981144604.84,miles de millones de pesos,dinero,total
2025,09,La Araucanía,compra_intrarregional,pesos,4528067693387.1,miles de millones de pesos,dinero,total
2025,09,La Araucanía,facturas_compra_interregional,unidades,8791641.0,miles de unidades,conteo,total
2025,09,La Araucanía,facturas_venta_interregional,unidades,4170157.0,miles de unidades,conteo,total
2025,09,La Araucanía,venta_interregional,pesos,4368035768840.95,miles de millones de pesos,dinero,total
2025,09,La Araucanía,venta_intrarregional,pesos,4528067693387.1,miles de millones de pesos,dinero,total
2025,10,Los Lagos,compra_interregional,pesos,10490070978889.79,miles de millones de pesos,dinero,total
2025,10,Los Lagos,compra_intrarregional,pesos,10091838345475.41,miles de millones de pesos,dinero,total
2025,10,Los Lagos,facturas_compra_interregional,unidades,9322697.0,miles de unidades,conteo,total
2025,10,Los Lagos,facturas_venta_interregional,unidades,4814091.0,miles de unidades,conteo,total
2025,10,Los Lagos,venta_interregional,pesos,5616003411513.4,miles de millones de pesos,dinero,total
2025,10,Los Lagos,venta_intrarregional,pesos,10091838345475.41,miles de millones de pesos,dinero,total
2025,11,Aysén,compra_interregional,pesos,640328613999.6631,miles de millones de pesos,dinero,total
2025,11,Aysén,compra_intrarregional,pesos,484705663640.525,miles de millones de pesos,dinero,total
2025,11,Aysén,facturas_compra_interregional,unidades,1354774.0,miles de unidades,conteo,total
2025,11,Aysén,facturas_venta_interregional,unidades,413499.0,miles de unidades,conteo,total
2025,11,Aysén,venta_interregional,pesos,397571884692.871,miles de millones de pesos,dinero,total
2025,11,Aysén,venta_intrarregional,pesos,484705663640.525,miles de millones de pesos,dinero,total
2025,12,Magallanes,compra_interregional,pesos,1713512515398.54,miles de millones de pesos,dinero,total
2025,12,Magallanes,compra_intrarregional,pesos,1248328078869.271,miles de millones de pesos,dinero,total
2025,12,Magallanes,facturas_compra_interregional,unidades,1792495.9999999998,miles de unidades,conteo,total
2025,12,Magallanes,facturas_venta_interregional,unidades,473806.0,miles de unidades,conteo,total
2025,12,Magallanes,venta_interregional,pesos,1273777950292.629,miles de millones de pesos,dinero,total
2025,12,Magallanes,venta_intrarregional,pesos,1248328078869.271,miles de millones de pesos,dinero,total
2025,13,Metropolitana de Santiago,compra_interregional,pesos,66887403098035.9,miles de millones de pesos,dinero,total
2025,13,Metropolitana de Santiago,compra_intrarregional,pesos,239854011332320.0,miles de millones de pesos,dinero,total
2025,13,Metropolitana de Santiago,facturas_compra_interregional,unidades,34625064.0,miles de unidades,conteo,total
2025,13,Metropolitana de Santiago,facturas_venta_interregional,unidades,89571423.0,miles de unidades,conteo,total
2025,13,Metropolitana de Santiago,venta_interregional,pesos,73931167446441.11,miles de millones de pesos,dinero,total
2025,13,Metropolitana de Santiago,venta_intrarregional,pesos,239854011332320.0,miles de millones de pesos,dinero,total
2025,14,Los Ríos,compra_interregional,pesos,2972854594328.02,miles de millones de pesos,dinero,total
2025,14,Los Ríos,compra_intrarregional,pesos,1552226651481.56,miles de millones de pesos,dinero,total
2025,14,Los Ríos,facturas_compra_interregional,unidades,4784172.0,miles de unidades,conteo,total
2025,14,Los Ríos,facturas_venta_interregional,unidades,3096175.0,miles de unidades,conteo,total
2025,14,Los Ríos,venta_interregional,pesos,2766148144985.35,miles de millones de pesos,dinero,total
2025,14,Los Ríos,venta_intrarregional,pesos,1552226651481.56,miles de millones de pesos,dinero,total
2025,15,Arica y Parinacota,compra_interregional,pesos,1294876268672.399,miles de millones de pesos,dinero,total
2025,15,Arica y Parinacota,compra_intrarregional,pesos,631585933593.243,miles de millones de pesos,dinero,total
2025,15,Arica y Parinacota,facturas_compra_interregional,unidades,1648021.0,miles de unidades,conteo,total
2025,15,Arica y Parinacota,facturas_venta_interregional,unidades,595593.0,miles de unidades,conteo,total
2025,15,Arica y Parinacota,venta_interregional,pesos,612336365489.9999,miles de millones de pesos,dinero,total
2025,15,Arica y Parinacota,venta_intrarregional,pesos,631585933593.243,miles de millones de pesos,dinero,total
2025,16,Ñuble,compra_interregional,pesos,2854849620968.52,miles de millones de pesos,dinero,total
2025,16,Ñuble,compra_intrarregional,pesos,1852075261972.5,miles de millones de pesos,dinero,total
2025,16,Ñuble,facturas_compra_interregional,unidades,4571103.0,miles de unidades,conteo,total
2025,16,Ñuble,facturas_venta_interregional,unidades,2183721.0,miles de unidades,conteo,total
2025,16,Ñuble,venta_interregional,pesos,2218881972727.04,miles de millones de pesos,dinero,total
2025,16,Ñuble,venta_intrarregional,pesos,1852075261972.5,miles de millones de pesos,dinero,total
